Time,Light
5792,87
5793,84
5794,87
5795,84
5796,87
5797,84
5798,87
5799,83
5800,346
5801,83
5802,87
5803,83
5804,346
5805,84
5806,87
5807,84
5808,346
5809,84
5810,346
5811,84
5812,347
5813,83
5814,347
5815,83
5816,346
5817,83
5818,346
5819,84
5820,346
5821,83
5822,346
5823,83
5824,346
5825,83
5826,346
5827,84
5828,346
5829,84
5830,346
5831,83
5832,346
5833,83
5834,346
5835,84
5836,81
5837,83
5838,81
5839,83
5840,81
5841,83
5842,81
5843,83
5844,81
5845,83
5846,81
5847,84
5848,81
5849,84
5850,81
5851,84
5852,81
5853,84
5854,81
5855,83
5856,81
5857,346
5858,81
5859,84
5860,81
5861,346
5862,81
5863,346
5864,81
5865,346
5866,80
5867,346
5868,81
5869,347
5870,81
5871,346
5872,80
5873,346
5874,81
5875,346
5876,81
5877,346
5878,81
5879,346
5880,81
5881,79
5882,81
5883,346
5884,81
5885,79
5886,82
5887,346
5888,81
5889,79
5890,81
5891,79
5892,81
5893,79
5894,81
5895,80
5896,82
5897,79
5898,81
5899,79
5900,82
5901,80
5902,82
5903,79
5904,82
5905,80
5906,346
5907,79
5908,82
5909,80
5910,346
5911,79
5912,346
5913,80
5914,346
5915,80
5916,346
5917,80
5918,346
5919,80
5920,346
5921,80
5922,346
5923,80
5924,346
5925,80
5926,346
5927,80
5928,346
5929,80
5930,346
5931,80
5932,346
5933,80
5934,346
5935,81
5936,78
5937,81
5938,78
5939,80
5940,80
5941,80
5942,79
5943,81
5944,78
5945,80
5946,79
5947,81
5948,78
5949,81
5950,79
5951,80
5952,79
5953,82
5954,79
5955,81
5956,79
5957,82
5958,80
5959,81
5960,79
5961,347
5962,79
5963,81
5964,79
5965,346
5966,79
5967,346
5968,79
5969,346
5970,80
5971,346
5972,80
5973,346
5974,80
5975,346
5976,80
5977,346
5978,80
5979,346
5980,80
5981,79
5982,80
5983,78
5984,80
5985,346
5986,80
5987,79
5988,80
5989,78
5990,80
5991,78
5992,80
5993,78
5994,80
5995,79
5996,80
5997,79
5998,80
5999,79
6000,80
6001,79
6002,81
6003,79
6004,81
6005,79
6006,81
6007,79
6008,81
6009,79
6010,81
6011,79
6012,346
6013,79
6014,81
6015,79
6016,346
6017,80
6018,346
6019,79
6020,346
6021,79
6022,346
6023,80
6024,346
6025,80
6026,346
6027,79
6028,346
6029,80
6030,346
6031,80
6032,346
6033,80
6034,346
6035,80
6036,78
6037,80
6038,78
6039,80
6040,79
6041,80
6042,79
6043,80
6044,79
6045,80
6046,78
6047,80
6048,78
6049,80
6050,79
6051,80
6052,79
6053,81
6054,79
6055,81
6056,79
6057,81
6058,79
6059,82
6060,79
6061,346
6062,79
6063,81
6064,79
6065,82
6066,79
6067,346
6068,79
6069,346
6070,80
6071,347
6072,80
6073,346
6074,80
6075,346
6076,79
6077,346
6078,80
6079,347
6080,80
6081,346
6082,80
6083,346
6084,79
6085,346
6086,80
6087,78
6088,80
6089,78
6090,80
6091,78
6092,80
6093,78
6094,80
6095,79
6096,80
6097,79
6098,81
6099,79
6100,81
6101,79
6102,80
6103,80
6104,81
6105,79
6106,81
6107,79
6108,81
6109,79
6110,81
6111,80
6112,82
6113,79
6114,346
6115,79
6116,346
6117,79
6118,346
6119,80
6120,347
6121,80
6122,346
6123,80
6124,346
6125,81
6126,346
6127,80
6128,346
6129,81
6130,346
6131,80
6132,346
6133,80
6134,346
6135,81
6136,346
6137,81
6138,79
6139,80
6140,79
6141,81
6142,79
6143,81
6144,79
6145,81
6146,80
6147,81
6148,79
6149,82
6150,80
6151,81
6152,79
6153,82
6154,80
6155,82
6156,79
6157,82
6158,79
6159,83
6160,80
6161,346
6162,80
6163,82
6164,80
6165,346
6166,79
6167,346
6168,81
6169,346
6170,80
6171,347
6172,80
6173,346
6174,81
6175,346
6176,80
6177,346
6178,81
6179,346
6180,81
6181,346
6182,81
6183,346
6184,81
6185,346
6186,82
6187,347
6188,82
6189,346
6190,83
6191,80
6192,82
6193,346
6194,82
6195,80
6196,83
6197,80
6198,83
6199,80
6200,83
6201,80
6202,83
6203,80
6204,84
6205,81
6206,83
6207,80
6208,84
6209,81
6210,84
6211,81
6212,346
6213,81
6214,346
6215,81
6216,347
6217,81
6218,346
6219,81
6220,346
6221,82
6222,346
6223,82
6224,346
6225,82
6226,346
6227,83
6228,346
6229,82
6230,346
6231,82
6232,346
6233,82
6234,346
6235,83
6236,346
6237,84
6238,346
6239,83
6240,347
6241,83
6242,346
6243,84
6244,81
6245,84
6246,346
6247,84
6248,81
6249,84
6250,82
6251,85
6252,81
6253,86
6254,82
6255,86
6256,82
6257,86
6258,82
6259,86
6260,82
6261,346
6262,82
6263,346
6264,83
6265,346
6266,83
6267,346
6268,84
6269,346
6270,84
6271,346
6272,83
6273,346
6274,84
6275,346
6276,84
6277,346
6278,84
6279,346
6280,84
6281,346
6282,85
6283,346
6284,85
6285,346
6286,85
6287,346
6288,85
6289,346
6290,85
6291,347
6292,85
6293,346
6294,86
6295,346
6296,86
6297,346
6298,86
6299,346
6300,87
6301,346
6302,87
6303,83
6304,88
6305,84
6306,88
6307,84
6308,87
6309,84
6310,346
6311,84
6312,346
6313,84
6314,346
6315,84
6316,346
6317,85
6318,346
6319,85
6320,346
6321,85
6322,346
6323,85
6324,346
6325,85
6326,346
6327,86
6328,346
6329,86
6330,346
6331,86
6332,346
6333,87
6334,346
6335,86
6336,346
6337,87
6338,346
6339,87
6340,346
6341,87
6342,346
6343,88
6344,346
6345,88
6346,346
6347,89
6348,346
6349,88
6350,85
6351,90
6352,346
6353,89
6354,85
6355,90
6356,85
6357,90
6358,85
6359,346
6360,86
6361,346
6362,86
6363,346
6364,86
6365,346
6366,86
6367,346
6368,87
6369,346
6370,87
6371,346
6372,88
6373,346
6374,87
6375,346
6376,87
6377,346
6378,88
6379,346
6380,88
6381,346
6382,88
6383,347
6384,88
6385,346
6386,89
6387,346
6388,89
6389,346
6390,90
6391,346
6392,90
6393,346
6394,91
6395,347
6396,90
6397,346
6398,91
6399,346
6400,91
6401,346
6402,346
6403,346
6404,346
6405,346
6406,346
6407,346
6408,346
6409,346
6410,347
6411,87
6412,346
6413,88
6414,346
6415,88
6416,346
6417,88
6418,346
6419,89
6420,346
6421,88
6422,346
6423,89
6424,346
6425,89
6426,347
6427,89
6428,346
6429,89
6430,346
6431,90
6432,346
6433,90
6434,346
6435,90
6436,346
6437,90
6438,346
6439,91
6440,346
6441,91
6442,346
6443,92
6444,346
6445,91
6446,346
6447,92
6448,346
6449,92
6450,346
6451,346
6452,346
6453,346
6454,346
6455,346
6456,346
6457,347
6458,346
6459,347
6460,89
6461,346
6462,346
6463,346
6464,90
6465,346
6466,89
6467,346
6468,89
6469,346
6470,90
6471,346
6472,90
6473,346
6474,90
6475,346
6476,90
6477,346
6478,90
6479,346
6480,91
6481,346
6482,91
6483,346
6484,92
6485,346
6486,91
6487,346
6488,92
6489,346
6490,93
6491,346
6492,92
6493,346
6494,92
6495,346
6496,93
6497,346
6498,94
6499,346
6500,93
6501,346
6502,94
6503,346
6504,346
6505,346
6506,347
6507,346
6508,346
6509,346
6510,346
6511,346
6512,346
6513,346
6514,346
6515,89
6516,346
6517,90
6518,346
6519,90
6520,346
6521,90
6522,346
6523,90
6524,346
6525,91
6526,346
6527,92
6528,346
6529,91
6530,346
6531,91
6532,346
6533,92
6534,346
6535,92
6536,346
6537,91
6538,346
6539,92
6540,347
6541,92
6542,346
6543,93
6544,346
6545,92
6546,347
6547,93
6548,346
6549,93
6550,346
6551,93
6552,346
6553,93
6554,346
6555,346
6556,346
6557,347
6558,346
6559,346
6560,346
6561,346
6562,346
6563,346
6564,346
6565,346
6566,346
6567,346
6568,90
6569,346
6570,90
6571,346
6572,91
6573,346
6574,90
6575,346
6576,91
6577,346
6578,91
6579,346
6580,91
6581,346
6582,92
6583,346
6584,91
6585,346
6586,92
6587,346
6588,92
6589,346
6590,93
6591,346
6592,92
6593,346
6594,92
6595,346
6596,93
6597,346
6598,93
6599,346
6600,93
6601,346
6602,94
6603,347
6604,94
6605,346
6606,347
6607,346
6608,346
6609,346
6610,346
6611,346
6612,346
6613,346
6614,346
6615,346
6616,346
6617,90
6618,346
6619,90
6620,346
6621,90
6622,346
6623,90
6624,346
6625,90
6626,346
6627,91
6628,347
6629,91
6630,346
6631,91
6632,346
6633,92
6634,347
6635,91
6636,346
6637,91
6638,346
6639,92
6640,346
6641,92
6642,346
6643,92
6644,346
6645,91
6646,346
6647,92
6648,346
6649,92
6650,346
6651,92
6652,346
6653,92
6654,346
6655,93
6656,346
6657,94
6658,347
6659,346
6660,346
6661,346
6662,88
6663,346
6664,89
6665,346
6666,346
6667,346
6668,89
6669,346
6670,89
6671,346
6672,89
6673,346
6674,90
6675,347
6676,89
6677,346
6678,89
6679,346
6680,89
6681,346
6682,89
6683,346
6684,90
6685,346
6686,89
6687,346
6688,90
6689,346
6690,90
6691,346
6692,90
6693,346
6694,91
6695,346
6696,91
6697,346
6698,91
6699,346
6700,92
6701,346
6702,92
6703,346
6704,91
6705,346
6706,91
6707,346
6708,92
6709,87
6710,93
6711,346
6712,346
6713,346
6714,346
6715,88
6716,346
6717,88
6718,346
6719,87
6720,346
6721,87
6722,346
6723,88
6724,346
6725,88
6726,346
6727,88
6728,346
6729,88
6730,346
6731,88
6732,347
6733,88
6734,346
6735,89
6736,347
6737,89
6738,346
6739,88
6740,346
6741,88
6742,346
6743,89
6744,346
6745,89
6746,346
6747,89
6748,346
6749,89
6750,346
6751,90
6752,346
6753,89
6754,346
6755,90
6756,346
6757,90
6758,346
6759,91
6760,346
6761,91
6762,86
6763,90
6764,86
6765,90
6766,86
6767,346
6768,86
6769,346
6770,86
6771,346
6772,86
6773,346
6774,86
6775,346
6776,86
6777,346
6778,87
6779,346
6780,87
6781,346
6782,87
6783,346
6784,87
6785,346
6786,87
6787,347
6788,87
6789,346
6790,87
6791,346
6792,87
6793,346
6794,87
6795,346
6796,87
6797,346
6798,88
6799,346
6800,88
6801,346
6802,87
6803,346
6804,88
6805,346
6806,88
6807,84
6808,88
6809,346
6810,88
6811,84
6812,88
6813,85
6814,88
6815,84
6816,89
6817,84
6818,346
6819,84
6820,346
6821,85
6822,346
6823,85
6824,347
6825,84
6826,346
6827,85
6828,346
6829,85
6830,346
6831,85
6832,346
6833,85
6834,346
6835,85
6836,346
6837,85
6838,346
6839,85
6840,346
6841,85
6842,346
6843,85
6844,347
6845,85
6846,346
6847,86
6848,346
6849,85
6850,346
6851,85
6852,346
6853,86
6854,346
6855,86
6856,346
6857,85
6858,83
6859,86
6860,83
6861,85
6862,83
6863,86
6864,83
6865,86
6866,83
6867,86
6868,83
6869,87
6870,83
6871,86
6872,83
6873,346
6874,82
6875,86
6876,83
6877,346
6878,83
6879,346
6880,83
6881,346
6882,83
6883,346
6884,83
6885,346
6886,83
6887,346
6888,83
6889,346
6890,83
6891,347
6892,83
6893,346
6894,83
6895,346
6896,83
6897,346
6898,84
6899,346
6900,84
6901,346
6902,83
6903,81
6904,84
6905,346
6906,84
6907,81
6908,83
6909,81
6910,84
6911,81
6912,84
6913,81
6914,84
6915,81
6916,84
6917,81
6918,84
6919,81
6920,84
6921,81
6922,84
6923,81
6924,84
6925,81
6926,84
6927,81
6928,347
6929,81
6930,84
6931,81
6932,346
6933,82
6934,346
6935,81
6936,346
6937,81
6938,346
6939,82
6940,346
6941,82
6942,346
6943,82
6944,346
6945,82
6946,346
6947,82
6948,346
6949,82
6950,346
6951,82
6952,346
6953,82
6954,80
6955,82
6956,346
6957,82
6958,80
6959,82
6960,80
6961,81
6962,80
6963,82
6964,80
6965,83
6966,80
6967,82
6968,80
6969,82
6970,80
6971,83
6972,80
6973,82
6974,80
6975,82
6976,80
6977,346
6978,80
6979,82
6980,80
6981,83
6982,80
6983,346
6984,80
6985,83
6986,80
6987,346
6988,80
6989,346
6990,80
6991,346
6992,80
6993,346
6994,81
6995,347
6996,80
6997,346
6998,81
6999,346
7000,80
7001,346
7002,80
7003,79
7004,81
7005,79
7006,81
7007,80
7008,80
7009,79
7010,81
7011,79
7012,81
7013,79
7014,81
7015,79
7016,81
7017,79
7018,81
7019,79
7020,81
7021,79
7022,81
7023,79
7024,82
7025,79
7026,81
7027,79
7028,81
7029,79
7030,82
7031,80
7032,82
7033,80
7034,346
7035,79
7036,346
7037,80
7038,346
7039,80
7040,346
7041,80
7042,346
7043,80
7044,346
7045,80
7046,346
7047,80
7048,346
7049,80
7050,346
7051,80
7052,346
7053,80
7054,78
7055,80
7056,346
7057,80
7058,78
7059,80
7060,79
7061,80
7062,79
7063,80
7064,79
7065,80
7066,79
7067,80
7068,79
7069,80
7070,79
7071,81
7072,79
7073,81
7074,79
7075,81
7076,79
7077,81
7078,78
7079,81
7080,79
7081,346
7082,79
7083,346
7084,79
7085,346
7086,79
7087,346
7088,79
7089,82
7090,79
7091,346
7092,80
7093,346
7094,79
7095,346
7096,80
7097,346
7098,79
7099,346
7100,80
7101,346
7102,80
7103,345
7104,80
7105,78
7106,80
7107,78
7108,80
7109,78
7110,80
7111,78
7112,80
7113,79
7114,81
7115,79
7116,81
7117,79
7118,80
7119,79
7120,81
7121,79
7122,81
7123,79
7124,81
7125,79
7126,81
7127,79
7128,81
7129,79
7130,82
7131,79
7132,82
7133,80
7134,81
7135,80
7136,82
7137,80
7138,346
7139,80
7140,346
7141,80
7142,346
7143,80
7144,346
7145,80
7146,346
7147,80
7148,346
7149,80
7150,346
7151,81
7152,346
7153,80
7154,346
7155,81
7156,346
7157,81
7158,346
7159,81
7160,78
7161,81
7162,80
7163,80
7164,79
7165,81
7166,79
7167,81
7168,80
7169,81
7170,80
7171,82
7172,80
7173,82
7174,80
7175,82
7176,79
7177,83
7178,81
7179,83
7180,80
7181,83
7182,80
7183,346
7184,81
7185,83
7186,80
7187,346
7188,81
7189,346
7190,81
7191,346
7192,81
7193,346
7194,81
7195,346
7196,81
7197,346
7198,81
7199,346
7200,81
7201,346
7202,81
7203,347
7204,82
7205,346
7206,82
7207,80
7208,82
7209,346
7210,82
7211,346
7212,82
7213,80
7214,82
7215,80
7216,83
7217,80
7218,83
7219,81
7220,83
7221,81
7222,83
7223,81
7224,84
7225,81
7226,83
7227,81
7228,84
7229,81
7230,84
7231,81
7232,84
7233,82
7234,346
7235,82
7236,346
7237,81
7238,346
7239,82
7240,346
7241,82
7242,346
7243,82
7244,346
7245,83
7246,346
7247,82
7248,346
7249,83
7250,346
7251,83
7252,346
7253,83
7254,346
7255,83
7256,346
7257,84
7258,346
7259,83
7260,346
7261,83
7262,346
7263,84
7264,346
7265,84
7266,82
7267,85
7268,81
7269,84
7270,82
7271,85
7272,82
7273,85
7274,82
7275,85
7276,82
7277,86
7278,82
7279,86
7280,82
7281,346
7282,83
7283,86
7284,83
7285,346
7286,83
7287,346
7288,83
7289,346
7290,84
7291,346
7292,84
7293,346
7294,84
7295,346
7296,84
7297,346
7298,84
7299,346
7300,85
7301,346
7302,85
7303,346
7304,85
7305,346
7306,85
7307,346
7308,86
7309,346
7310,86
7311,346
7312,86
7313,347
7314,86
7315,346
7316,87
7317,83
7318,86
7319,83
7320,86
7321,84
7322,87
7323,83
7324,88
7325,84
7326,88
7327,84
7328,346
7329,84
7330,346
7331,84
7332,346
7333,84
7334,346
7335,85
7336,346
7337,85
7338,346
7339,85
7340,347
7341,85
7342,346
7343,85
7344,346
7345,86
7346,346
7347,86
7348,346
7349,86
7350,346
7351,86
7352,346
7353,87
7354,346
7355,87
7356,346
7357,87
7358,346
7359,87
7360,346
7361,88
7362,346
7363,87
7364,346
7365,88
7366,346
7367,88
7368,346
7369,88
7370,85
7371,89
7372,346
7373,90
7374,85
7375,90
7376,86
7377,346
7378,86
7379,89
7380,86
7381,346
7382,86
7383,346
7384,86
7385,346
7386,87
7387,346
7388,87
7389,346
7390,87
7391,346
7392,88
7393,346
7394,87
7395,346
7396,88
7397,346
7398,87
7399,346
7400,88
7401,346
7402,89
7403,346
7404,88
7405,346
7406,89
7407,346
7408,89
7409,346
7410,89
7411,346
7412,90
7413,346
7414,90
7415,346
7416,90
7417,346
7418,91
7419,346
7420,90
7421,346
7422,91
7423,346
7424,92
7425,346
7426,346
7427,87
7428,92
7429,87
7430,346
7431,87
7432,346
7433,88
7434,346
7435,88
7436,346
7437,88
7438,346
7439,88
7440,346
7441,89
7442,346
7443,89
7444,346
7445,89
7446,346
7447,89
7448,346
7449,89
7450,346
7451,89
7452,346
7453,90
7454,346
7455,90
7456,346
7457,91
7458,346
7459,90
7460,346
7461,91
7462,346
7463,91
7464,346
7465,92
7466,346
7467,92
7468,346
7469,93
7470,346
7471,92
7472,346
7473,93
7474,346
7475,346
7476,346
7477,346
7478,346
7479,346
7480,346
7481,346
7482,89
7483,346
7484,89
7485,346
7486,89
7487,347
7488,90
7489,346
7490,89
7491,346
7492,89
7493,346
7494,90
7495,346
7496,90
7497,346
7498,91
7499,346
7500,91
7501,346
7502,91
7503,346
7504,91
7505,346
7506,92
7507,347
7508,93
7509,346
7510,93
7511,346
7512,92
7513,346
7514,93
7515,346
7516,93
7517,346
7518,94
7519,346
7520,94
7521,346
7522,94
7523,346
7524,94
7525,346
7526,347
7527,347
7528,346
7529,89
7530,346
7531,346
7532,346
7533,346
7534,346
7535,346
7536,346
7537,90
7538,346
7539,90
7540,346
7541,91
7542,346
7543,91
7544,346
7545,91
7546,346
7547,91
7548,346
7549,92
7550,346
7551,92
7552,346
7553,92
7554,346
7555,92
7556,346
7557,93
7558,346
7559,93
7560,346
7561,93
7562,346
7563,94
7564,346
7565,93
7566,346
7567,94
7568,346
7569,94
7570,346
7571,95
7572,346
7573,93
7574,346
7575,95
7576,346
7577,346
7578,346
7579,346
7580,90
7581,346
7582,346
7583,347
7584,346
7585,346
7586,346
7587,346
7588,91
7589,346
7590,91
7591,346
7592,91
7593,346
7594,91
7595,346
7596,92
7597,346
7598,92
7599,346
7600,92
7601,346
7602,92
7603,346
7604,93
7605,346
7606,93
7607,346
7608,93
7609,346
7610,93
7611,346
7612,93
7613,346
7614,94
7615,346
7616,94
7617,346
7618,94
7619,347
7620,94
7621,346
7622,95
7623,346
7624,346
7625,346
7626,346
7627,346
7628,346
7629,346
7630,95
7631,346
7632,346
7633,346
7634,346
7635,346
7636,346
7637,346
7638,346
7639,91
7640,346
7641,90
7642,346
7643,91
7644,346
7645,91
7646,347
7647,91
7648,346
7649,91
7650,347
7651,91
7652,346
7653,92
7654,347
7655,93
7656,346
7657,92
7658,346
7659,92
7660,346
7661,93
7662,346
7663,93
7664,346
7665,93
7666,346
7667,94
7668,346
7669,95
7670,346
7671,94
7672,346
7673,94
7674,346
7675,95
7676,346
7677,346
7678,346
7679,346
7680,346
7681,95
7682,89
7683,346
7684,90
7685,346
7686,90
7687,346
7688,90
7689,346
7690,89
7691,346
7692,90
7693,346
7694,90
7695,346
7696,90
7697,346
7698,91
7699,347
7700,91
7701,346
7702,91
7703,346
7704,91
7705,346
7706,91
7707,346
7708,92
7709,346
7710,91
7711,346
7712,91
7713,346
7714,91
7715,346
7716,91
7717,346
7718,91
7719,346
7720,92
7721,346
7722,92
7723,346
7724,92
7725,346
7726,92
7727,346
7728,93
7729,347
7730,94
7731,346
7732,346
7733,346
7734,346
7735,89
7736,346
7737,89
7738,346
7739,88
7740,346
7741,89
7742,347
7743,89
7744,346
7745,89
7746,346
7747,89
7748,346
7749,89
7750,346
7751,89
7752,346
7753,90
7754,346
7755,89
7756,346
7757,90
7758,346
7759,90
7760,346
7761,90
7762,346
7763,89
7764,346
7765,90
7766,346
7767,91
7768,346
7769,91
7770,346
7771,91
7772,346
7773,91
7774,346
7775,92
7776,346
7777,92
7778,346
7779,91
7780,87
7781,92
7782,346
7783,347
7784,87
7785,346
7786,87
7787,92
7788,87
7789,346
7790,88
7791,346
7792,87
7793,346
7794,87
7795,346
7796,87
7797,347
7798,88
7799,346
7800,88
7801,346
7802,88
7803,346
7804,88
7805,346
7806,88
7807,346
7808,88
7809,346
7810,87
7811,346
7812,88
7813,346
7814,88
7815,346
7816,88
7817,346
7818,89
7819,346
7820,89
7821,346
7822,89
7823,346
7824,89
7825,346
7826,90
7827,346
7828,89
7829,85
7830,89
7831,346
7832,90
7833,346
7834,89
7835,85
7836,90
7837,85
7838,89
7839,85
7840,90
7841,86
7842,346
7843,86
7844,346
7845,86
7846,346
7847,86
7848,346
7849,86
7850,346
7851,86
7852,346
7853,86
7854,346
7855,85
7856,346
7857,86
7858,346
7859,86
7860,346
7861,86
7862,346
7863,86
7864,346
7865,86
7866,346
7867,87
7868,346
7869,86
7870,346
7871,86
7872,346
7873,86
7874,346
7875,87
7876,346
7877,87
7878,84
7879,87
7880,84
7881,87
7882,83
7883,86
7884,83
7885,87
7886,84
7887,88
7888,83
7889,88
7890,84
7891,88
7892,83
7893,87
7894,84
7895,346
7896,84
7897,346
7898,84
7899,346
7900,84
7901,346
7902,84
7903,346
7904,84
7905,346
7906,84
7907,346
7908,84
7909,346
7910,85
7911,346
7912,84
7913,346
7914,84
7915,346
7916,84
7917,346
7918,85
7919,346
7920,84
7921,346
7922,84
7923,346
7924,84
7925,346
7926,85
7927,82
7928,85
7929,82
7930,84
7931,82
7932,85
7933,82
7934,85
7935,82
7936,85
7937,82
7938,85
7939,83
7940,85
7941,82
7942,85
7943,83
7944,86
7945,82
7946,85
7947,82
7948,346
7949,82
7950,85
7951,82
7952,346
7953,82
7954,346
7955,82
7956,346
7957,82
7958,346
7959,82
7960,346
7961,82
7962,347
7963,82
7964,346
7965,82
7966,346
7967,82
7968,346
7969,83
7970,346
7971,83
7972,346
7973,83
7974,81
7975,83
7976,346
7977,82
7978,80
7979,83
7980,81
7981,83
7982,80
7983,82
7984,81
7985,83
7986,80
7987,82
7988,81
7989,83
7990,81
7991,83
7992,80
7993,83
7994,80
7995,83
7996,81
7997,83
7998,81
7999,346
8000,81
8001,346
8002,81
8003,346
8004,81
8005,346
8006,80
8007,346
8008,80
8009,346
8010,81
8011,346
8012,81
8013,346
8014,81
8015,346
8016,81
8017,346
8018,81
8019,346
8020,82
8021,346
8022,80
8023,79
8024,81
8025,79
8026,81
8027,79
8028,81
8029,79
8030,81
8031,79
8032,81
8033,80
8034,82
8035,80
8036,81
8037,79
8038,81
8039,79
8040,82
8041,80
8042,82
8043,80
8044,81
8045,79
8046,81
8047,80
8048,82
8049,80
8050,347
8051,80
8052,82
8053,80
8054,346
8055,79
8056,346
8057,79
8058,346
8059,80
8060,346
8061,80
8062,346
8063,80
8064,347
8065,80
8066,346
8067,79
8068,347
8069,81
8070,346
8071,80
8072,346
8073,80
8074,346
8075,80
8076,79
8077,80
8078,78
8079,80
8080,79
8081,80
8082,79
8083,80
8084,79
8085,81
8086,79
8087,80
8088,79
8089,81
8090,78
8091,81
8092,79
8093,81
8094,79
8095,81
8096,79
8097,81
8098,79
8099,81
8100,80
8101,81
8102,79
8103,81
8104,80
8105,346
8106,79
8107,346
8108,79
8109,346
8110,79
8111,346
8112,80
8113,346
8114,79
8115,347
8116,80
8117,346
8118,79
8119,346
8120,80
8121,78
8122,80
8123,346
8124,80
8125,346
8126,80
8127,346
8128,80
8129,78
8130,80
8131,79
8132,80
8133,79
8134,80
8135,78
8136,80
8137,79
8138,81
8139,78
8140,80
8141,79
8142,80
8143,79
8144,81
8145,79
8146,80
8147,79
8148,81
8149,79
8150,81
8151,79
8152,81
8153,79
8154,81
8155,79
8156,346
8157,79
8158,346
8159,79
8160,347
8161,79
8162,346
8163,80
8164,346
8165,80
8166,346
8167,79
8168,346
8169,80
8170,346
8171,80
8172,346
8173,80
8174,346
8175,80
8176,78
8177,80
8178,79
8179,80
8180,78
8181,80
8182,79
8183,80
8184,79
8185,80
8186,79
8187,81
8188,79
8189,80
8190,79
8191,81
8192,79
8193,81
8194,79
8195,81
8196,80
8197,81
8198,79
8199,82
8200,79
8201,82
8202,79
8203,82
8204,79
8205,346
8206,79
8207,346
8208,80
8209,346
8210,80
8211,346
8212,80
8213,346
8214,80
8215,346
8216,80
8217,346
8218,80
8219,346
8220,81
8221,346
8222,81
8223,346
8224,80
8225,346
8226,81
8227,346
8228,81
8229,346
8230,81
8231,79
8232,81
8233,79
8234,81
8235,79
8236,82
8237,79
8238,82
8239,80
8240,82
8241,79
8242,82
8243,80
8244,83
8245,80
8246,82
8247,80
8248,82
8249,80
8250,84
8251,80
8252,83
8253,80
8254,346
8255,80
8256,346
8257,80
8258,346
8259,81
8260,346
8261,81
8262,346
8263,81
8264,346
8265,81
8266,346
8267,81
8268,346
8269,81
8270,346
8271,82
8272,346
8273,81
8274,346
8275,82
8276,346
8277,82
8278,346
8279,82
8280,346
8281,83
8282,346
8283,83
8284,80
8285,83
8286,345
8287,83
8288,80
8289,83
8290,81
8291,84
8292,81
8293,84
8294,81
8295,83
8296,81
8297,84
8298,82
8299,84
8300,82
8301,85
8302,82
8303,85
8304,82
8305,346
8306,82
8307,346
8308,82
8309,346
8310,82
8311,346
8312,83
8313,346
8314,82
8315,346
8316,83
8317,346
8318,83
8319,346
8320,84
8321,346
8322,83
8323,346
8324,83
8325,346
8326,84
8327,346
8328,84
8329,346
8330,84
8331,346
8332,84
8333,346
8334,84
8335,82
8336,85
8337,346
8338,85
8339,82
8340,85
8341,82
8342,86
8343,82
8344,86
8345,83
8346,86
8347,83
8348,87
8349,83
8350,86
8351,83
8352,346
8353,84
8354,346
8355,83
8356,346
8357,83
8358,346
8359,84
8360,346
8361,84
8362,346
8363,84
8364,346
8365,84
8366,346
8367,85
8368,346
8369,85
8370,347
8371,85
8372,346
8373,86
8374,347
8375,86
8376,346
8377,86
8378,346
8379,85
8380,346
8381,86
8382,346
8383,86
8384,346
8385,87
8386,346
8387,87
8388,346
8389,87
8390,346
8391,88
8392,346
8393,88
8394,84
8395,89
8396,84
8397,88
8398,85
8399,346
8400,85
8401,89
8402,85
8403,346
8404,85
8405,346
8406,85
8407,346
8408,86
8409,346
8410,86
8411,346
8412,86
8413,346
8414,86
8415,346
8416,87
8417,346
8418,87
8419,346
8420,87
8421,346
8422,87
8423,346
8424,87
8425,346
8426,88
8427,346
8428,88
8429,346
8430,88
8431,346
8432,88
8433,346
8434,88
8435,346
8436,89
8437,346
8438,89
8439,346
8440,89
8441,346
8442,89
8443,86
8444,90
8445,346
8446,346
8447,86
8448,91
8449,87
8450,346
8451,86
8452,346
8453,87
8454,346
8455,87
8456,346
8457,87
8458,346
8459,87
8460,346
8461,87
8462,346
8463,87
8464,346
8465,88
8466,347
8467,88
8468,346
8469,88
8470,347
8471,89
8472,346
8473,89
8474,346
8475,89
8476,346
8477,89
8478,346
8479,90
8480,346
8481,90
8482,346
8483,90
8484,346
8485,92
8486,346
8487,91
8488,346
8489,90
8490,346
8491,91
8492,346
8493,92
8494,346
8495,346
8496,346
8497,346
8498,346
8499,346
8500,346
8501,346
8502,88
8503,346
8504,88
8505,346
8506,88
8507,346
8508,89
8509,346
8510,88
8511,346
8512,89
8513,347
8514,89
8515,346
8516,89
8517,347
8518,90
8519,346
8520,91
8521,346
8522,90
8523,346
8524,90
8525,346
8526,91
8527,347
8528,91
8529,346
8530,91
8531,346
8532,91
8533,346
8534,92
8535,346
8536,92
8537,346
8538,92
8539,347
8540,93
8541,346
8542,94
8543,346
8544,346
8545,346
8546,347
8547,346
8548,346
8549,346
8550,347
8551,346
8552,346
8553,90
8554,347
8555,89
8556,346
8557,90
8558,346
8559,89
8560,346
8561,90
8562,346
8563,91
8564,346
8565,91
8566,347
8567,91
8568,346
8569,91
8570,346
8571,91
8572,346
8573,91
8574,346
8575,91
8576,347
8577,92
8578,346
8579,92
8580,346
8581,93
8582,346
8583,94
8584,347
8585,94
8586,346
8587,93
8588,347
8589,94
